Question	Rationale	Label
Josh is playing at the park with his dog. He rolls the ball over the cement path and it travels really easily. When he tries to roll it over the grass, it is much harder. This is because there is more friction on the (A) cement path (B) grass.	When something has more friction, it is harder to move. Thus, there is more friction on the grass and it is much harder to roll the ball over the grass.	(B)
Josh is playing at the park with his dog. He rolls the ball over the cement path and it travels really easily. When he tries to roll it over the grass, it is much harder. This is because there is more friction on the (A) cement path (B) grass.	Friction is the resistance to the motion of two surfaces rubbing against each other. When two surfaces rub against each other, there is more friction when one of the surfaces is rougher than the other. Therefore, there is more friction on the grass because it is rougher.	(B)
Josh is playing at the park with his dog. He rolls the ball over the cement path and it travels really easily. When he tries to roll it over the grass, it is much harder. This is because there is more friction on the (A) cement path (B) grass.	When something has more friction, it is harder to slide. Thus, there is more friction on the grass, making it harder to roll the ball.	(B)
Josh is playing at the park with his dog. He rolls the ball over the cement path and it travels really easily. When he tries to roll it over the grass, it is much harder. This is because there is more friction on the (A) cement path (B) grass.	When something has more friction, it is harder to slide. Thus, there is more friction on the grass than on the cement path.	(B)
Josh is playing at the park with his dog. He rolls the ball over the cement path and it travels really easily. When he tries to roll it over the grass, it is much harder. This is because there is more friction on the (A) cement path (B) grass.	Friction is the resistance of motion due to two surfaces rubbing together. The grass has more friction than the cement path, as the grass has more fibers and is more uneven. Thus, there is more friction on the grass.	(B)
Tim discovered that his tray is smoother than his floor by rolling his last bean across the two surfaces. This means that rolling is bean over _____ will force it to travel more slowly (A) tray (B) floor	When something is smoother, it is easier to slide on. Thus, rolling thebean over the floor will force it to travel more slowly.	(B)
Tim discovered that his tray is smoother than his floor by rolling his last bean across the two surfaces. This means that rolling is bean over _____ will force it to travel more slowly (A) tray (B) floor	When something is smoother, it is easier to slide over. Thus, rolling the bean over the floor will force it to travel more slowly because it is less smooth.	(B)
Tim discovered that his tray is smoother than his floor by rolling his last bean across the two surfaces. This means that rolling is bean over _____ will force it to travel more slowly (A) tray (B) floor	When something is smoother, it is easier to slide on. Thus, rolling the bean over the floor will force it to travel more slowly because the floor is less smooth than the tray.	(B)
Tim discovered that his tray is smoother than his floor by rolling his last bean across the two surfaces. This means that rolling is bean over _____ will force it to travel more slowly (A) tray (B) floor	When something is smoother, it is easier to slide on. Thus, rolling the bean over the floor will force it to travel more slowly because the floor is less smooth.	(B)
Bill punches a green window and it doesnt break. Then he punches a blue window and it breaks. The more powerful window is the (A) green window (B) blue window	When something is more powerful, it can withstand more force. Thus, the more powerful window is the green window because it did not break when Bill punched it.	(A)
Bill punches a green window and it doesnt break. Then he punches a blue window and it breaks. The more powerful window is the (A) green window (B) blue window	When something is more powerful, it is harder to break. Thus, the more powerful window is the green window because it didn't break.	(A)
The ballerina could barely walk on the rocky ground, but glided across the stage because it had (A) more resistance (B) less resistance	When something has less resistance, it is easier to move. Thus, she could glide across the stage because it had less resistance.	(B)
